account_id,trial_end_date,trial_observed,converted,plan,seats,billing_cycle,mrr,exp2_eligible,exp2_variant,trial_period_task_count
1727,2025-11-09,True,0.0,free,,,0.0,True,control,7
1728,2025-11-09,True,1.0,pro,19.0,annual,189.24,True,treatment,18
1729,2025-11-09,True,1.0,pro,6.0,monthly,72.0,True,treatment,7
1730,2025-11-10,True,1.0,pro,2.0,annual,19.92,True,treatment,12
1731,2025-11-10,True,1.0,team,18.0,monthly,522.0,True,treatment,3
1732,2025-11-10,True,0.0,free,,,0.0,True,control,5
1733,2025-11-10,True,1.0,pro,2.0,monthly,24.0,True,treatment,13
1734,2025-11-11,True,0.0,free,,,0.0,True,control,10
1735,2025-11-11,True,1.0,team,28.0,annual,673.96,True,control,4
1736,2025-11-11,True,0.0,free,,,0.0,True,control,1
1737,2025-11-11,True,0.0,free,,,0.0,True,treatment,6
1738,2025-11-11,True,0.0,free,,,0.0,True,control,13
1739,2025-11-11,True,1.0,team,6.0,monthly,174.0,True,treatment,4
1740,2025-11-11,True,1.0,pro,2.0,monthly,24.0,True,control,6
1741,2025-11-11,True,0.0,free,,,0.0,True,control,9
1742,2025-11-12,True,0.0,free,,,0.0,True,control,8
1743,2025-11-12,True,1.0,team,18.0,monthly,522.0,True,control,11
1744,2025-11-12,True,0.0,free,,,0.0,True,control,1
1745,2025-11-12,True,1.0,pro,2.0,monthly,24.0,True,treatment,9
1746,2025-11-12,True,1.0,team,7.0,annual,168.49,True,control,13
1747,2025-11-12,True,0.0,free,,,0.0,True,control,1
1748,2025-11-12,True,0.0,free,,,0.0,True,control,2
1749,2025-11-13,True,1.0,team,7.0,annual,168.49,True,treatment,13
1750,2025-11-13,True,0.0,free,,,0.0,True,treatment,4
1751,2025-11-14,True,1.0,team,19.0,annual,457.33,True,control,4
1752,2025-11-14,True,0.0,free,,,0.0,True,control,10
1753,2025-11-14,True,1.0,pro,5.0,annual,49.8,True,treatment,12
1754,2025-11-14,True,1.0,pro,2.0,monthly,24.0,True,treatment,8
1755,2025-11-15,True,0.0,free,,,0.0,True,treatment,5
1756,2025-11-15,True,0.0,free,,,0.0,True,control,11
1757,2025-11-16,True,0.0,free,,,0.0,True,treatment,9
1758,2025-11-16,True,0.0,free,,,0.0,True,control,5
1759,2025-11-16,True,0.0,free,,,0.0,True,control,4
1760,2025-11-16,True,0.0,free,,,0.0,True,treatment,5
1761,2025-11-16,True,0.0,free,,,0.0,True,treatment,8
1762,2025-11-16,True,0.0,free,,,0.0,True,treatment,1
1763,2025-11-17,True,0.0,free,,,0.0,True,treatment,10
1764,2025-11-17,True,0.0,free,,,0.0,True,control,9
1765,2025-11-17,True,1.0,pro,12.0,annual,119.52,True,treatment,7
1766,2025-11-17,True,0.0,free,,,0.0,True,treatment,2
1767,2025-11-17,True,0.0,free,,,0.0,True,control,3
1768,2025-11-17,True,1.0,pro,1.0,monthly,12.0,True,control,2
1769,2025-11-17,True,1.0,team,24.0,annual,577.68,True,control,13
1770,2025-11-17,True,0.0,free,,,0.0,True,control,6
1771,2025-11-18,True,0.0,free,,,0.0,True,control,7
1772,2025-11-18,True,1.0,pro,23.0,annual,229.08,True,treatment,3
1773,2025-11-18,True,0.0,free,,,0.0,True,control,8
1774,2025-11-19,True,0.0,free,,,0.0,True,treatment,6
1775,2025-11-19,True,0.0,free,,,0.0,True,control,3
1776,2025-11-19,True,0.0,free,,,0.0,True,control,8
1777,2025-11-19,True,0.0,free,,,0.0,True,control,11
1778,2025-11-19,True,0.0,free,,,0.0,True,treatment,7
1779,2025-11-19,True,1.0,team,2.0,annual,48.14,True,treatment,7
1780,2025-11-19,True,0.0,free,,,0.0,True,treatment,14
1781,2025-11-19,True,0.0,free,,,0.0,True,treatment,4
1782,2025-11-19,True,0.0,free,,,0.0,True,treatment,4
1783,2025-11-20,True,0.0,free,,,0.0,True,treatment,7
1784,2025-11-20,True,1.0,team,4.0,monthly,116.0,True,control,2
1785,2025-11-20,True,1.0,team,28.0,monthly,812.0,True,treatment,12
1786,2025-11-20,True,0.0,free,,,0.0,True,treatment,7
1787,2025-11-21,True,1.0,pro,2.0,annual,19.92,True,control,6
1788,2025-11-21,True,0.0,free,,,0.0,True,control,6
1789,2025-11-21,True,1.0,team,19.0,annual,457.33,True,treatment,23
1790,2025-11-22,True,0.0,free,,,0.0,True,control,8
1791,2025-11-22,True,0.0,free,,,0.0,True,treatment,10
1792,2025-11-22,True,1.0,pro,7.0,monthly,84.0,True,control,6
1793,2025-11-22,True,1.0,pro,7.0,monthly,84.0,True,treatment,7
1794,2025-11-23,True,0.0,free,,,0.0,True,treatment,3
1795,2025-11-23,True,0.0,free,,,0.0,True,control,3
1796,2025-11-23,True,0.0,free,,,0.0,True,control,12
1797,2025-11-23,True,0.0,free,,,0.0,True,treatment,6
1798,2025-11-24,True,0.0,free,,,0.0,True,control,12
1799,2025-11-24,True,1.0,team,14.0,annual,336.98,True,treatment,13
1800,2025-11-24,True,0.0,free,,,0.0,True,control,2
1801,2025-11-24,True,0.0,free,,,0.0,True,treatment,8
1802,2025-11-25,True,0.0,free,,,0.0,True,control,7
1803,2025-11-25,True,1.0,pro,1.0,monthly,12.0,True,control,8
1804,2025-11-26,True,0.0,free,,,0.0,True,control,2
1805,2025-11-26,True,0.0,free,,,0.0,True,treatment,8
1806,2025-11-26,True,0.0,free,,,0.0,True,treatment,6
1807,2025-11-26,True,1.0,pro,3.0,annual,29.88,True,control,8
1808,2025-11-26,True,0.0,free,,,0.0,True,control,14
1809,2025-11-26,True,0.0,free,,,0.0,True,treatment,5
1810,2025-11-26,True,0.0,free,,,0.0,True,control,7
1811,2025-11-27,True,1.0,pro,3.0,monthly,36.0,True,treatment,8
1812,2025-11-27,True,0.0,free,,,0.0,True,control,11
1813,2025-11-27,True,0.0,free,,,0.0,True,control,7
1814,2025-11-27,True,0.0,free,,,0.0,True,control,3
1815,2025-11-27,True,0.0,free,,,0.0,True,treatment,8
1816,2025-11-28,True,0.0,free,,,0.0,True,treatment,8
1817,2025-11-28,True,0.0,free,,,0.0,True,treatment,7
1818,2025-11-28,True,0.0,free,,,0.0,True,treatment,5
1819,2025-11-28,True,0.0,free,,,0.0,True,control,7
1820,2025-11-28,True,0.0,free,,,0.0,True,control,2
1821,2025-11-29,True,1.0,pro,1.0,monthly,12.0,True,treatment,8
1822,2025-11-30,True,1.0,team,12.0,annual,288.84,True,treatment,11
1823,2025-11-30,True,1.0,pro,10.0,annual,99.6,True,treatment,10
1824,2025-11-30,True,0.0,free,,,0.0,True,control,10
1825,2025-11-30,True,1.0,pro,6.0,monthly,72.0,True,control,13
1826,2025-11-30,True,0.0,free,,,0.0,True,control,4
1827,2025-12-01,True,0.0,free,,,0.0,True,treatment,7
1828,2025-12-01,True,0.0,free,,,0.0,True,control,1
1829,2025-12-02,True,0.0,free,,,0.0,True,treatment,6
1830,2025-12-02,True,0.0,free,,,0.0,True,treatment,1
1831,2025-12-02,True,1.0,team,23.0,annual,553.61,True,control,8
1832,2025-12-02,True,1.0,pro,2.0,monthly,24.0,True,treatment,1
1833,2025-12-03,True,0.0,free,,,0.0,True,control,3
1834,2025-12-03,True,1.0,pro,4.0,annual,39.84,True,control,9
1835,2025-12-03,True,0.0,free,,,0.0,True,control,5
1836,2025-12-03,True,0.0,free,,,0.0,True,control,4
1837,2025-12-03,True,1.0,pro,6.0,monthly,72.0,True,control,3
1838,2025-12-04,True,0.0,free,,,0.0,True,treatment,11
1839,2025-12-04,True,0.0,free,,,0.0,True,control,9
1840,2025-12-04,True,0.0,free,,,0.0,True,control,5
1841,2025-12-04,True,0.0,free,,,0.0,True,treatment,16
1842,2025-12-04,True,1.0,pro,2.0,annual,19.92,True,control,8
1843,2025-12-04,True,1.0,team,3.0,monthly,87.0,True,control,12
1844,2025-12-04,True,0.0,free,,,0.0,True,control,10
1845,2025-12-05,True,0.0,free,,,0.0,True,control,9
1846,2025-12-05,True,0.0,free,,,0.0,True,treatment,1
1847,2025-12-05,True,0.0,free,,,0.0,True,treatment,7
1848,2025-12-05,True,1.0,pro,5.0,monthly,60.0,True,treatment,14
1849,2025-12-06,True,0.0,free,,,0.0,True,control,1
1850,2025-12-06,True,0.0,free,,,0.0,True,control,6
1851,2025-12-06,True,0.0,free,,,0.0,True,treatment,9
1852,2025-12-07,True,0.0,free,,,0.0,True,control,12
1853,2025-12-07,True,0.0,free,,,0.0,True,control,6
1854,2025-12-08,True,1.0,pro,13.0,annual,129.48,True,control,9
1855,2025-12-08,True,0.0,free,,,0.0,True,control,13
1856,2025-12-08,True,0.0,free,,,0.0,True,control,10
1857,2025-12-08,True,0.0,free,,,0.0,True,control,2
1858,2025-12-08,True,0.0,free,,,0.0,True,control,19
1859,2025-12-09,True,0.0,free,,,0.0,True,treatment,3
1860,2025-12-09,True,0.0,free,,,0.0,True,control,6
1861,2025-12-09,True,0.0,free,,,0.0,True,treatment,6
1862,2025-12-09,True,0.0,free,,,0.0,True,treatment,5
1863,2025-12-10,True,0.0,free,,,0.0,True,treatment,2
1864,2025-12-10,True,0.0,free,,,0.0,True,treatment,11
1865,2025-12-11,True,0.0,free,,,0.0,True,control,3
1866,2025-12-11,True,0.0,free,,,0.0,True,control,3
1867,2025-12-11,True,1.0,team,9.0,monthly,261.0,True,treatment,4
1868,2025-12-11,True,0.0,free,,,0.0,True,control,2
1869,2025-12-11,True,0.0,free,,,0.0,True,control,9
1870,2025-12-11,True,0.0,free,,,0.0,True,control,7
1871,2025-12-12,True,1.0,pro,3.0,monthly,36.0,True,treatment,9
1872,2025-12-12,True,0.0,free,,,0.0,True,treatment,3
1873,2025-12-12,True,0.0,free,,,0.0,True,treatment,7
1874,2025-12-13,True,0.0,free,,,0.0,True,treatment,3
1875,2025-12-13,True,0.0,free,,,0.0,True,treatment,9
1876,2025-12-13,True,0.0,free,,,0.0,True,treatment,4
1877,2025-12-13,True,0.0,free,,,0.0,True,control,14
1878,2025-12-13,True,0.0,free,,,0.0,True,control,3
1879,2025-12-14,True,0.0,free,,,0.0,True,control,15
1880,2025-12-14,True,0.0,free,,,0.0,True,treatment,7
1881,2025-12-14,True,0.0,free,,,0.0,True,treatment,7
1882,2025-12-15,True,1.0,pro,2.0,monthly,24.0,True,treatment,4
1883,2025-12-15,True,0.0,free,,,0.0,True,treatment,5
1884,2025-12-15,True,1.0,pro,3.0,monthly,36.0,True,control,15
1885,2025-12-16,True,0.0,free,,,0.0,True,control,7
1886,2025-12-16,True,0.0,free,,,0.0,True,treatment,10
1887,2025-12-16,True,0.0,free,,,0.0,True,treatment,5
1888,2025-12-16,True,0.0,free,,,0.0,True,treatment,10
1889,2025-12-17,True,0.0,free,,,0.0,True,control,8
1890,2025-12-17,True,0.0,free,,,0.0,True,control,7
1891,2025-12-17,True,0.0,free,,,0.0,True,control,7
1892,2025-12-17,True,0.0,free,,,0.0,True,control,5
1893,2025-12-17,True,0.0,free,,,0.0,True,treatment,5
1894,2025-12-17,True,1.0,pro,3.0,monthly,36.0,True,treatment,5
1895,2025-12-18,True,1.0,team,8.0,annual,192.56,True,treatment,17
1896,2025-12-18,True,0.0,free,,,0.0,True,treatment,13
1897,2025-12-18,True,1.0,pro,3.0,monthly,36.0,True,control,2
1898,2025-12-18,True,0.0,free,,,0.0,True,control,3
1899,2025-12-18,True,0.0,free,,,0.0,True,treatment,5
1900,2025-12-18,True,0.0,free,,,0.0,True,control,7
1901,2025-12-18,True,0.0,free,,,0.0,True,control,13
1902,2025-12-19,True,0.0,free,,,0.0,True,control,5
1903,2025-12-19,True,1.0,team,7.0,monthly,203.0,True,control,6
1904,2025-12-19,True,0.0,free,,,0.0,True,treatment,8
1905,2025-12-19,True,0.0,free,,,0.0,True,control,5
1906,2025-12-20,True,0.0,free,,,0.0,True,treatment,7
1907,2025-12-20,True,0.0,free,,,0.0,True,treatment,7
1908,2025-12-20,True,0.0,free,,,0.0,True,control,4
1909,2025-12-20,True,0.0,free,,,0.0,True,control,6
1910,2025-12-21,True,0.0,free,,,0.0,True,treatment,7
1911,2025-12-21,True,1.0,team,11.0,annual,264.77,True,control,13
1912,2025-12-22,True,1.0,pro,2.0,monthly,24.0,True,control,11
1913,2025-12-22,True,1.0,pro,3.0,monthly,36.0,True,control,0
1914,2025-12-22,True,0.0,free,,,0.0,True,control,7
1915,2025-12-22,True,0.0,free,,,0.0,True,treatment,16
1916,2025-12-22,True,1.0,pro,3.0,monthly,36.0,True,treatment,1
1917,2025-12-22,True,0.0,free,,,0.0,True,treatment,9
1918,2025-12-22,True,0.0,free,,,0.0,True,treatment,7
1919,2025-12-22,True,1.0,pro,13.0,monthly,156.0,True,treatment,4
1920,2025-12-22,True,0.0,free,,,0.0,True,treatment,7
1921,2025-12-23,True,1.0,pro,1.0,monthly,12.0,True,treatment,6
1922,2025-12-23,True,0.0,free,,,0.0,True,treatment,7
1923,2025-12-24,True,1.0,team,8.0,monthly,232.0,True,treatment,12
1924,2025-12-24,True,0.0,free,,,0.0,True,treatment,6
1925,2025-12-24,True,0.0,free,,,0.0,True,treatment,7
1926,2025-12-24,True,0.0,free,,,0.0,True,treatment,9
1927,2025-12-24,True,1.0,pro,27.0,annual,268.92,True,control,7
1928,2025-12-24,True,0.0,free,,,0.0,True,treatment,11
1929,2025-12-25,True,1.0,pro,6.0,monthly,72.0,True,control,9
1930,2025-12-25,True,0.0,free,,,0.0,True,control,2
1931,2025-12-25,True,0.0,free,,,0.0,True,treatment,11
1932,2025-12-25,True,1.0,team,23.0,monthly,667.0,True,control,11
1933,2025-12-25,True,0.0,free,,,0.0,True,control,7
1934,2025-12-25,True,0.0,free,,,0.0,True,treatment,1
1935,2025-12-25,True,0.0,free,,,0.0,True,control,9
1936,2025-12-25,True,0.0,free,,,0.0,True,treatment,7
1937,2025-12-25,True,1.0,pro,1.0,monthly,12.0,True,treatment,1
1938,2025-12-26,True,0.0,free,,,0.0,True,treatment,16
1939,2025-12-26,True,0.0,free,,,0.0,True,treatment,5
1940,2025-12-26,True,0.0,free,,,0.0,True,treatment,4
1941,2025-12-26,True,0.0,free,,,0.0,True,treatment,5
1942,2025-12-26,True,0.0,free,,,0.0,True,control,3
1943,2025-12-26,True,0.0,free,,,0.0,True,treatment,10
1944,2025-12-26,True,0.0,free,,,0.0,True,control,2
1945,2025-12-26,True,0.0,free,,,0.0,True,control,2
1946,2025-12-26,True,0.0,free,,,0.0,True,treatment,3
1947,2025-12-26,True,0.0,free,,,0.0,True,control,4
1948,2025-12-27,True,0.0,free,,,0.0,True,treatment,5
1949,2025-12-27,True,0.0,free,,,0.0,True,treatment,7
1950,2025-12-28,True,1.0,pro,4.0,monthly,48.0,True,treatment,6
1951,2025-12-28,True,0.0,free,,,0.0,True,control,14
1952,2025-12-29,True,1.0,pro,1.0,monthly,12.0,True,treatment,4
1953,2025-12-29,True,0.0,free,,,0.0,True,control,4
1954,2025-12-29,True,0.0,free,,,0.0,True,control,5
1955,2025-12-29,True,0.0,free,,,0.0,True,control,8
1956,2025-12-29,True,1.0,pro,1.0,annual,9.96,True,control,6
1957,2025-12-29,True,0.0,free,,,0.0,True,control,3
1958,2025-12-30,True,0.0,free,,,0.0,True,treatment,9
1959,2025-12-30,True,0.0,free,,,0.0,True,control,3
1960,2025-12-30,True,0.0,free,,,0.0,True,control,12
1961,2025-12-30,True,0.0,free,,,0.0,True,treatment,8
1962,2025-12-30,True,0.0,free,,,0.0,True,control,10
1963,2025-12-30,True,0.0,free,,,0.0,True,treatment,10
1964,2025-12-30,True,0.0,free,,,0.0,True,treatment,1
1965,2025-12-31,True,0.0,free,,,0.0,True,control,9
1966,2025-12-31,True,0.0,free,,,0.0,True,treatment,11
1967,2025-12-31,True,0.0,free,,,0.0,True,treatment,6
1968,2025-12-31,True,1.0,pro,3.0,monthly,36.0,True,treatment,10
1969,2025-12-31,True,1.0,team,17.0,monthly,493.0,True,control,7
1970,2025-12-31,True,0.0,free,,,0.0,True,control,5
1971,2026-01-01,False,,,,,0.0,True,treatment,13
1972,2026-01-01,False,,,,,0.0,True,control,8
1973,2026-01-01,False,,,,,0.0,True,control,6
1974,2026-01-01,False,,,,,0.0,True,control,3
1975,2026-01-01,False,,,,,0.0,True,control,11
1976,2026-01-01,False,,,,,0.0,True,control,3
1977,2026-01-01,False,,,,,0.0,True,treatment,6
1978,2026-01-01,False,,,,,0.0,True,treatment,8
1979,2026-01-02,False,,,,,0.0,True,treatment,11
1980,2026-01-02,False,,,,,0.0,True,treatment,4
1981,2026-01-02,False,,,,,0.0,True,treatment,7
1982,2026-01-02,False,,,,,0.0,True,treatment,7
1983,2026-01-03,False,,,,,0.0,True,treatment,9
1984,2026-01-03,False,,,,,0.0,True,control,4
1985,2026-01-03,False,,,,,0.0,True,treatment,6
1986,2026-01-03,False,,,,,0.0,True,treatment,5
1987,2026-01-04,False,,,,,0.0,True,treatment,7
1988,2026-01-04,False,,,,,0.0,True,control,10
1989,2026-01-05,False,,,,,0.0,True,treatment,13
1990,2026-01-05,False,,,,,0.0,True,control,4
1991,2026-01-05,False,,,,,0.0,True,control,6
1992,2026-01-05,False,,,,,0.0,True,control,7
1993,2026-01-06,False,,,,,0.0,True,control,12
1994,2026-01-06,False,,,,,0.0,True,treatment,4
1995,2026-01-06,False,,,,,0.0,True,treatment,15
1996,2026-01-06,False,,,,,0.0,True,treatment,7
1997,2026-01-07,False,,,,,0.0,True,control,6
1998,2026-01-07,False,,,,,0.0,True,control,19
1999,2026-01-07,False,,,,,0.0,True,control,14
2000,2026-01-07,False,,,,,0.0,True,control,11
2001,2026-01-07,False,,,,,0.0,True,treatment,8
2002,2026-01-08,False,,,,,0.0,True,control,10
2003,2026-01-08,False,,,,,0.0,True,control,14
2004,2026-01-08,False,,,,,0.0,True,control,11
2005,2026-01-08,False,,,,,0.0,True,treatment,8
2006,2026-01-08,False,,,,,0.0,True,treatment,9
2007,2026-01-09,False,,,,,0.0,True,control,5
2008,2026-01-09,False,,,,,0.0,True,control,3
2009,2026-01-09,False,,,,,0.0,True,control,9
2010,2026-01-09,False,,,,,0.0,True,treatment,4
2011,2026-01-10,False,,,,,0.0,True,control,10
2012,2026-01-10,False,,,,,0.0,True,control,12
2013,2026-01-11,False,,,,,0.0,True,control,2
2014,2026-01-12,False,,,,,0.0,True,control,6
2015,2026-01-12,False,,,,,0.0,True,control,9
2016,2026-01-12,False,,,,,0.0,True,control,15
2017,2026-01-12,False,,,,,0.0,True,treatment,1
2018,2026-01-12,False,,,,,0.0,True,control,12
2019,2026-01-13,False,,,,,0.0,True,treatment,7
2020,2026-01-13,False,,,,,0.0,True,treatment,13
2021,2026-01-14,False,,,,,0.0,True,treatment,1
2022,2026-01-14,False,,,,,0.0,True,treatment,9
2023,2026-01-14,False,,,,,0.0,True,treatment,9
2024,2026-01-14,False,,,,,0.0,True,treatment,6
2025,2026-01-14,False,,,,,0.0,True,treatment,3
2026,2026-01-14,False,,,,,0.0,True,treatment,8
